"Facility ID","Facility Name","ZIP Code",Condition,"Measure ID","Measure Name",Score,Sample
161323,"MITCHELL COUNTY REGIONAL HEALTH",50461,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161324,"GEORGE C GRAPE COMMUNITY HOSPITAL",51640,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161325,"GREENE COUNTY MEDICAL CENTER",50129,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161326,"MADISON COUNTY HEALTH CARE SYSTEM",50273,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161327,"DAVIS COUNTY HOSPITAL",52537,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,32
161328,"REGIONAL HEALTH SERVICES OF HOWARD COUNTY",52136,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161329,"JACKSON COUNTY REGIONAL HEALTH CENTER",52060,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,13
161330,"AUDUBON COUNTY MEMORIAL HOSPITAL",50025,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161331,"MERCY MEDICAL CENTER-NEW HAMPTON",50659,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161332,"MANNING REGIONAL HEALTHCARE CENTER",51455,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161333,"STORY COUNTY HOSPITAL",50201,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,57
161334,"HUMBOLDT COUNTY MEMORIAL HOSPITAL",50548,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161335,"BUCHANAN COUNTY HEALTH CENTER",50644,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161336,"HEGG MEMORIAL HEALTH CENTER",51247,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161337,"VAN BUREN COUNTY HOSPITAL",52565,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161338,"MERCYONE OELWEIN MEDICAL CENTER",50662,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161339,"WAVERLY HEALTH CENTER",50677,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161340,"DECATUR COUNTY HOSPITAL",50144,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161341,"LUCAS COUNTY HEALTH CENTER",50049,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161342,"MONROE COUNTY HOSPITAL",52531,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161343,"REGIONAL MEDICAL CENTER",52057,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161344,"WASHINGTON COUNTY HOSPITAL AND CLINICS",52353,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161345,"OSCEOLA COMMUNITY HOSPITAL",51249,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161346,"SIOUX CENTER HEALTH",51250,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161347,"FLOYD COUNTY MEDICAL CENTER",50616,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161348,"CLARKE COUNTY HOSPITAL",50213,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,28
161349,"VIRGINIA GAY HOSPITAL",52349,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,16
161350,"STEWART MEMORIAL COMMUNITY HOSPITAL",51449,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161351,"AVERA HOLY FAMILY HOSPITAL",51334,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161352,"CLARINDA REGIONAL HEALTH CENTER",51632,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,124
161353,"KOSSUTH REGIONAL HEALTH CENTER",50511,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161354,"HORN MEMORIAL HOSPITAL",51445,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161355,"KNOXVILLE HOSPITAL & CLINICS",50138,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,65
161356,"HENRY COUNTY HEALTH CENTER",52641,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161357,"PALO ALTO COUNTY HOSPITAL",50536,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",91,43
161358,"WAYNE COUNTY HOSPITAL",50060,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161359,"BURGESS HEALTH CENTER",51040,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161360,"ORANGE CITY AREA HEALTH SYSTEM",51041,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161361,"VAN DIEST MEDICAL CENTER",50595,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161362,"CHEROKEE REGIONAL MEDICAL CENTER",51012,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,200
161363,"MONTGOMERY COUNTY MEMORIAL HOSPITAL",51566,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161364,"JEFFERSON COUNTY HEALTH CENTER",52556,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,86
161365,"GREATER REGIONAL MEDICAL CENTER",50801,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,128
161366,"SHENANDOAH MEDICAL CENTER",51601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161367,"PELLA REGIONAL HEALTH CENTER",50219,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161368,"FLOYD VALLEY HEALTHCARE",51031,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161369,"CRAWFORD COUNTY MEMORIAL HOSPITAL",51442,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,73
161370,"LORING HOSPITAL",50583,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161371,WINNMED,52101,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161372,"BOONE COUNTY HOSPITAL",50036,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161373,"RINGGOLD COUNTY HOSPITAL",50854,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161374,"MYRTUE MEDICAL CENTER",51537,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161375,"BUENA VISTA REGIONAL MEDICAL CENTER",50588,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161376,"CASS COUNTY MEMORIAL HOSPITAL",50022,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161377,"MERCYONE CENTERVILLE MEDICAL CENTER",52544,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161378,"MERCYONE DYERSVILLE MEDICAL CENTER",52040,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161379,"MAHASKA  HEALTH PARTNERSHIP",52577,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161380,"HANSEN FAMILY HOSPITAL",50126,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,48
161381,"SANFORD SHELDON MEDICAL CENTER",51201,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
161382,"ST ANTHONY REGIONAL HOSPITAL & NURSING HOME",51401,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
170006,"MERCY HOSPITAL PITTSBURG, INC",66762,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,84
170009,"SAINT JOHN HOSPITAL",66048,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,13
170012,"SALINA REGIONAL HEALTH CENTER",67401,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,77
170013,"HAYS MEDICAL CENTER",67601,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,173
170014,"ADVENTHEALTH OTTAWA",66067,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,63
170016,"UNIVERSITY OF KANSAS HEALTH SYSTEM - ST FRANCIS CAMPUS",66606,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",98,46
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL",67042,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,85
170020,"HUTCHINSON REGIONAL MEDICAL CENTER INC",67502,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",91,23
170023,"CENTURA ST. CATHERINE HOSPITAL-GARDEN CITY",67846,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",83,84
170027,"PRATT REGIONAL MEDICAL CENTER",67124,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",70,88
17002F,"Irwin ACH (FT Riley)",66442,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",97,66
170040,"UNIVERSITY OF KANSAS HOSPITAL",66160,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",96,69
170049,"OLATHE MEDICAL CENTER",66061,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",99,96
170068,"SOUTHWEST MEDICAL CENTER",67901,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",54,70
170074,"STORMONT VAIL HEALTH FLINT HILLS, LLC",66441,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",100,36
170086,"STORMONT VAIL HOSPITAL",66604,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients","Not Available","Not Available"
170103,"NMC HEALTH",67114,"Colonoscopy care",OP_29,"Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients",95,209
